,red,white,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
876,0.0,1.0,0.4339622641509434,0.22784810126582278,0.20481927710843376,0.17872340425531916,0.029459901800327332,0.3246930422919509,0.9861610656676862,0.8179551122194514,0.18,0.8523489932885905,9
877,0.0,1.0,0.3773584905660377,0.17721518987341772,0.20481927710843376,0.06808510638297872,0.19476268412438624,0.2837653478854025,0.9884526098695813,0.7955112219451372,0.19,0.6845637583892616,6
878,0.0,1.0,0.389937106918239,0.10126582278481013,0.32530120481927716,0.05957446808510638,0.20621931260229134,0.30013642564802184,0.9895485657922267,0.8054862842892768,0.185,0.5973154362416108,6
879,0.0,1.0,0.4339622641509434,0.07594936708860758,0.21686746987951808,0.09361702127659575,0.06055646481178396,0.30286493860845837,0.988253345156373,0.8503740648379053,0.41,0.7986577181208053,8
880,0.0,1.0,0.4465408805031446,0.13291139240506328,0.1927710843373494,0.09361702127659575,0.06055646481178396,0.38472032742155526,0.9893493010790184,0.7980049875311721,0.285,0.6711409395973155,7
881,0.0,1.0,0.5534591194968553,0.22784810126582278,0.26506024096385544,0.08085106382978723,0.06546644844517185,0.330150068212824,0.9916408452809135,0.7955112219451372,0.24,0.6644295302013423,6
882,0.0,1.0,0.46540880503144655,0.16455696202531644,0.25903614457831325,0.2553191489361702,0.03600654664484452,0.34106412005457026,0.9891500363658102,0.7805486284289277,0.275,0.7718120805369127,6
883,0.0,1.0,0.46540880503144655,0.16455696202531644,0.25903614457831325,0.2553191489361702,0.03600654664484452,0.34106412005457026,0.9891500363658102,0.7805486284289277,0.275,0.7718120805369127,6
884,0.0,1.0,0.42767295597484273,0.14556962025316456,0.1746987951807229,0.5191489361702127,0.05728314238952537,0.6439290586630286,0.9939323894828085,0.8354114713216958,0.26,0.6577181208053692,6
885,0.0,1.0,0.38364779874213834,0.21518987341772153,0.16265060240963858,0.11063829787234043,0.03927986906710311,0.286493860845839,0.9869581245205193,0.8478802992518704,0.335,0.8187919463087248,7
886,0.0,1.0,0.45911949685534587,0.16455696202531644,0.18674698795180725,0.06808510638297872,0.06546644844517185,0.47203274215552526,0.9881537127997689,0.7955112219451372,0.255,0.7651006711409396,6
887,0.0,1.0,0.40880503144654085,0.18987341772151897,0.1927710843373494,0.0851063829787234,0.07201309328968904,0.24556616643929058,0.988203528978071,0.8403990024937656,0.34,0.7382550335570469,7
888,0.0,1.0,0.45911949685534587,0.16455696202531644,0.18674698795180725,0.06808510638297872,0.06546644844517185,0.47203274215552526,0.9881537127997689,0.7955112219451372,0.255,0.7651006711409396,6
889,0.0,1.0,0.40880503144654085,0.18987341772151897,0.1927710843373494,0.0851063829787234,0.07201309328968904,0.24556616643929058,0.988203528978071,0.8403990024937656,0.34,0.7382550335570469,7
890,0.0,1.0,0.31446540880503143,0.1962025316455696,0.0,0.2723404255319149,0.07528641571194762,0.4529331514324693,0.9903456246450597,0.8229426433915212,0.315,0.6644295302013423,6
891,0.0,1.0,0.36477987421383645,0.16455696202531644,0.10843373493975904,0.05106382978723404,0.05073649754500818,0.31105047748976805,0.9871573892337275,0.8528678304239402,0.2,0.7382550335570469,7
892,0.0,1.0,0.37106918238993714,0.16455696202531644,0.18072289156626506,0.0425531914893617,0.058919803600654665,0.31105047748976805,0.9891500363658102,0.8927680798004988,0.24,0.6308724832214765,5
893,0.0,1.0,0.44025157232704404,0.1962025316455696,0.1746987951807229,0.05957446808510638,0.06055646481178396,0.34924965893587995,0.985961800954478,0.7780548628428928,0.18,0.8187919463087248,7
894,0.0,1.0,0.36477987421383645,0.16455696202531644,0.10843373493975904,0.05106382978723404,0.05073649754500818,0.31105047748976805,0.9871573892337275,0.8528678304239402,0.2,0.7382550335570469,7
895,0.0,1.0,0.3522012578616352,0.12025316455696203,0.23493975903614459,0.04680851063829788,0.07037643207855973,0.18281036834924966,0.9881537127997689,0.8054862842892768,0.265,0.6912751677852349,6
896,0.0,1.0,0.42767295597484273,0.11392405063291139,0.16867469879518074,0.3702127659574468,0.07692307692307693,0.660300136425648,0.9915412129243093,0.802992518703242,0.265,0.7046979865771812,6
897,0.0,1.0,0.44025157232704404,0.18354430379746833,0.1566265060240964,0.06808510638297872,0.07201309328968904,0.2373806275579809,0.9886518745827895,0.7680798004987531,0.23,0.7046979865771812,6
898,0.0,1.0,0.4150943396226415,0.16455696202531644,0.1746987951807229,0.05957446808510638,0.06382978723404255,0.18281036834924966,0.9878548157299566,0.7605985037406484,0.245,0.7315436241610739,6
899,0.0,1.0,0.42767295597484273,0.11392405063291139,0.16867469879518074,0.3617021276595745,0.07692307692307693,0.660300136425648,0.9915412129243093,0.802992518703242,0.265,0.7046979865771812,6
900,0.0,1.0,0.4150943396226415,0.12658227848101267,0.22891566265060243,0.3361702127659575,0.0851063829787234,0.3956343792633015,0.9910430511412887,0.8279301745635911,0.28,0.7382550335570469,7
901,0.0,1.0,0.5031446540880503,0.18354430379746833,0.1746987951807229,0.5617021276595744,0.07528641571194762,0.3083219645293315,0.9946298159790373,0.8104738154613467,0.185,0.6510067114093959,6
902,0.0,1.0,0.38364779874213834,0.17721518987341772,0.2108433734939759,0.5446808510638298,0.07855973813420622,0.6248294679399727,0.9938327571262043,0.7680798004987531,0.2,0.5973154362416108,5
903,0.0,1.0,0.37106918238993714,0.1962025316455696,0.18072289156626506,0.32765957446808514,0.07692307692307693,0.5620736698499318,0.9913419482111011,0.7980049875311721,0.195,0.6442953020134228,6
904,0.0,1.0,0.4339622641509434,0.13291139240506328,0.16867469879518074,0.10212765957446808,0.0916530278232406,0.43383356070941337,0.9907441540714762,0.7531172069825437,0.235,0.5906040268456376,8
905,0.0,1.0,0.5283018867924528,0.12025316455696203,0.25301204819277107,0.06808510638297872,0.07692307692307693,0.2755798090040928,0.9903456246450597,0.7630922693266834,0.325,0.7449664429530201,4
906,0.0,1.0,0.5220125786163522,0.17088607594936708,0.27108433734939763,0.055319148936170216,0.07855973813420622,0.19645293315143247,0.9907441540714762,0.7680798004987531,0.305,0.6912751677852349,4
907,0.0,1.0,0.4465408805031446,0.1582278481012658,0.23493975903614459,0.08936170212765958,0.058919803600654665,0.3383356070941337,0.9871573892337275,0.8179551122194514,0.215,0.8187919463087248,8
908,0.0,1.0,0.5031446540880503,0.14556962025316456,0.22289156626506024,0.4085106382978723,0.088379705400982,0.43383356070941337,0.994281102730923,0.8279301745635911,0.235,0.6577181208053692,4
910,0.0,1.0,0.3962264150943396,0.2088607594936709,0.12048192771084339,0.24680851063829787,0.06546644844517185,0.39290586630286495,0.99059470553657,0.7855361596009975,0.315,0.6644295302013423,5
911,0.0,1.0,0.389937106918239,0.2088607594936709,0.11445783132530121,0.23829787234042552,0.06873977086743045,0.39017735334242837,0.99059470553657,0.7855361596009975,0.315,0.6644295302013423,5
912,0.0,1.0,0.3962264150943396,0.21518987341772153,0.11445783132530121,0.24680851063829787,0.06710310965630115,0.3956343792633015,0.9906445217148722,0.7855361596009975,0.315,0.6644295302013423,5
913,0.0,1.0,0.36477987421383645,0.18354430379746833,0.030120481927710847,0.03404255319148936,0.062193126022913256,0.08185538881309687,0.9887515069393936,0.8379052369077307,0.175,0.6174496644295301,5
914,0.0,1.0,0.5031446540880503,0.20253164556962025,0.1566265060240964,0.05106382978723404,0.08183306055646482,0.24010914051841747,0.9909434187846846,0.8079800498753118,0.185,0.6375838926174496,4
915,0.0,1.0,0.3522012578616352,0.18354430379746833,0.030120481927710847,0.03404255319148936,0.062193126022913256,0.08185538881309687,0.9887515069393936,0.8379052369077307,0.175,0.6174496644295301,5
916,0.0,1.0,0.46540880503144655,0.08227848101265822,0.23493975903614459,0.2,0.06873977086743045,0.373806275579809,0.9913419482111011,0.8379052369077307,0.28,0.6912751677852349,7
917,0.0,1.0,0.48427672955974843,0.18987341772151897,0.1927710843373494,0.06808510638297872,0.06055646481178396,0.3383356070941337,0.988253345156373,0.7306733167082295,0.165,0.7382550335570469,6
918,0.0,1.0,0.44025157232704404,0.15189873417721517,0.20481927710843376,0.05957446808510638,0.05073649754500818,0.29195088676671216,0.9863603303808945,0.7630922693266834,0.195,0.7986577181208053,6
919,0.0,1.0,0.5408805031446541,0.11392405063291139,0.24096385542168677,0.04680851063829788,0.06546644844517185,0.29195088676671216,0.9886518745827895,0.7331670822942644,0.16,0.6845637583892616,7
920,0.0,1.0,0.44025157232704404,0.06962025316455696,0.1927710843373494,0.1957446808510638,0.09328968903436989,0.39290586630286495,0.9919397423507259,0.885286783042394,0.22,0.6308724832214765,7
921,0.0,1.0,0.48427672955974843,0.20253164556962025,0.3734939759036145,0.451063829787234,0.058919803600654665,0.417462482946794,0.9941316541960168,0.7805486284289277,0.22,0.5973154362416108,6
922,0.0,1.0,0.48427672955974843,0.20253164556962025,0.3734939759036145,0.451063829787234,0.058919803600654665,0.417462482946794,0.9941316541960168,0.7805486284289277,0.22,0.5973154362416108,6
923,0.0,1.0,0.40880503144654085,0.16455696202531644,0.16265060240963858,0.548936170212766,0.07201309328968904,0.5866302864938608,0.9930356982733713,0.7905236907730674,0.215,0.6711409395973155,6
924,0.0,1.0,0.4968553459119497,0.17721518987341772,0.2469879518072289,0.0851063829787234,0.07201309328968904,0.4147339699863574,0.9897478305054349,0.8603491271820449,0.245,0.7181208053691275,8
925,0.0,1.0,0.3962264150943396,0.17088607594936708,0.13855421686746988,0.12340425531914893,0.07692307692307693,0.2728512960436562,0.9899470952186433,0.8179551122194514,0.215,0.6577181208053692,5
926,0.0,1.0,0.339622641509434,0.3765822784810126,0.06024096385542169,0.11914893617021276,0.06873977086743045,0.21828103683492497,0.9895485657922267,0.8379052369077307,0.19,0.6241610738255033,5
927,0.0,1.0,0.42138364779874216,0.1582278481012658,0.1987951807228916,0.12340425531914893,0.09328968903436989,0.47203274215552526,0.9897478305054349,0.7531172069825437,0.24,0.6375838926174496,7
928,0.0,1.0,0.40880503144654085,0.1582278481012658,0.2108433734939759,0.5106382978723404,0.09001636661211129,0.48840381991814463,0.994330918909225,0.8927680798004988,0.235,0.6711409395973155,5
929,0.0,1.0,0.38364779874213834,0.22784810126582278,0.3493975903614458,0.6382978723404256,0.07201309328968904,0.31377899045020463,0.9941316541960168,0.7855361596009975,0.255,0.6040268456375839,5
930,0.0,1.0,0.48427672955974843,0.10759493670886076,0.3132530120481928,0.25106382978723407,0.02782324058919804,0.2291950886766712,0.9892496687224144,0.7830423940149627,0.2,0.7986577181208053,7
931,0.0,1.0,0.4025157232704403,0.16455696202531644,0.25903614457831325,0.5361702127659574,0.05400981996726678,0.6275579809004093,0.9937331247696002,0.7680798004987531,0.19,0.5973154362416108,5
932,0.0,1.0,0.40880503144654085,0.16455696202531644,0.16867469879518074,0.5319148936170213,0.07528641571194762,0.6139154160982264,0.9931851468082775,0.7930174563591024,0.205,0.6711409395973155,6
933,0.0,1.0,0.37106918238993714,0.18354430379746833,0.1987951807228916,0.3148936170212766,0.06055646481178396,0.5593451568894953,0.991292132032799,0.8129675810473815,0.205,0.6442953020134228,5
934,0.0,1.0,0.389937106918239,0.17721518987341772,0.25903614457831325,0.5531914893617021,0.06382978723404255,0.635743519781719,0.9937829409479022,0.7680798004987531,0.19,0.5973154362416108,5
935,0.0,1.0,0.38364779874213834,0.17088607594936708,0.26506024096385544,0.2851063829787234,0.06710310965630115,0.6275579809004093,0.9913917643894031,0.7780548628428928,0.2,0.5973154362416108,5
936,0.0,1.0,0.4025157232704403,0.2721518987341772,0.1927710843373494,0.05957446808510638,0.07855973813420622,0.18281036834924966,0.9883529775129771,0.7680798004987531,0.205,0.7651006711409396,5
937,0.0,1.0,0.38364779874213834,0.22784810126582278,0.3493975903614458,0.6382978723404256,0.07201309328968904,0.31377899045020463,0.9941316541960168,0.7855361596009975,0.255,0.6040268456375839,5
938,0.0,1.0,0.389937106918239,0.22151898734177214,0.1746987951807229,0.31063829787234043,0.07201309328968904,0.6657571623465212,0.9919397423507259,0.8379052369077307,0.275,0.6711409395973155,6
939,0.0,1.0,0.48427672955974843,0.15189873417721517,0.1746987951807229,0.6510638297872341,0.07201309328968904,0.529331514324693,0.9945301836224332,0.7630922693266834,0.235,0.6442953020134228,7
940,0.0,1.0,0.389937106918239,0.21518987341772153,0.16867469879518074,0.3191489361702128,0.05564648117839608,0.5375170532060027,0.9911924996761948,0.7830423940149627,0.3,0.6510067114093959,5
941,0.0,1.0,0.3962264150943396,0.17088607594936708,0.27710843373493976,0.5,0.06055646481178396,0.5784447476125512,0.9934342276997878,0.8104738154613467,0.265,0.6375838926174496,6
942,0.0,1.0,0.339622641509434,0.2626582278481012,0.11445783132530121,0.06808510638297872,0.06382978723404255,0.24010914051841747,0.989000587830904,0.8827930174563592,0.205,0.6711409395973155,7
943,0.0,1.0,0.4339622641509434,0.30379746835443033,0.21686746987951808,0.14893617021276595,0.049099836333878884,0.3683492496589359,0.986758859807311,0.7830423940149627,0.19,0.8187919463087248,7
944,0.0,1.0,0.40880503144654085,0.11392405063291139,0.1987951807228916,0.3404255319148936,0.08346972176759411,0.35743519781718963,0.992836433560163,0.8179551122194514,0.22,0.5838926174496644,7
945,0.0,1.0,0.42138364779874216,0.09493670886075949,0.1746987951807229,0.2127659574468085,0.09492635024549918,0.286493860845839,0.9909434187846846,0.8778054862842893,0.22,0.6845637583892616,7
946,0.0,1.0,0.5157232704402516,0.2183544303797468,0.6024096385542169,0.774468085106383,0.07692307692307693,0.5593451568894953,0.9959748527931932,0.7381546134663342,0.215,0.6442953020134228,5
947,0.0,1.0,0.5345911949685535,0.10126582278481013,0.2108433734939759,0.06808510638297872,0.06382978723404255,0.40109140518417463,0.9898474628620392,0.7381546134663342,0.18,0.6711409395973155,5
948,0.0,1.0,0.42767295597484273,0.44620253164556956,0.15060240963855423,0.13617021276595745,0.07855973813420622,0.15552523874488403,0.9923382717771424,0.8379052369077307,0.26,0.6375838926174496,4
949,0.0,1.0,0.45911949685534587,0.1582278481012658,0.23493975903614459,0.2723404255319149,0.05564648117839608,0.2291950886766712,0.990544889358268,0.7930174563591024,0.23,0.7718120805369127,5
950,0.0,1.0,0.47798742138364775,0.2183544303797468,0.1566265060240964,0.08085106382978723,0.07037643207855973,0.3656207366984993,0.9899470952186433,0.7680798004987531,0.19,0.6375838926174496,5
951,0.0,1.0,0.47798742138364775,0.13924050632911392,0.20481927710843376,0.4127659574468085,0.05728314238952537,0.39017735334242837,0.992836433560163,0.7680798004987531,0.245,0.6577181208053692,6
952,0.0,1.0,0.40880503144654085,0.10759493670886076,0.1987951807228916,0.05957446808510638,0.0458265139116203,0.27012278308321963,0.9891500363658102,0.8054862842892768,0.275,0.6778523489932885,6
953,0.0,1.0,0.5157232704402516,0.14556962025316456,0.22289156626506024,0.055319148936170216,0.06873977086743045,0.31923601637107774,0.9891500363658102,0.745635910224439,0.18,0.6711409395973155,5
954,0.0,1.0,0.47798742138364775,0.13924050632911392,0.20481927710843376,0.4127659574468085,0.05728314238952537,0.39017735334242837,0.992836433560163,0.7680798004987531,0.245,0.6577181208053692,6
955,0.0,1.0,0.47798742138364775,0.2183544303797468,0.1566265060240964,0.08085106382978723,0.07037643207855973,0.3656207366984993,0.9899470952186433,0.7680798004987531,0.19,0.6375838926174496,5
956,0.0,1.0,0.4716981132075472,0.20253164556962025,0.1566265060240964,0.07659574468085106,0.06873977086743045,0.36289222373806274,0.9901463599318515,0.7655860349127183,0.19,0.6375838926174496,5
957,0.0,1.0,0.4150943396226415,0.14556962025316456,0.1927710843373494,0.03829787234042553,0.06710310965630115,0.2155525238744884,0.9889507716526019,0.8453865336658355,0.27,0.6845637583892616,7
958,0.0,1.0,0.4150943396226415,0.12658227848101267,0.1927710843373494,0.04680851063829788,0.06382978723404255,0.21282401091405184,0.9889507716526019,0.8453865336658355,0.27,0.6845637583892616,7
959,0.0,1.0,0.45911949685534587,0.15189873417721517,0.20481927710843376,0.6553191489361703,0.08183306055646482,0.4747612551159618,0.9946298159790373,0.7556109725685786,0.21,0.6040268456375839,6
960,0.0,1.0,0.45911949685534587,0.15189873417721517,0.20481927710843376,0.6553191489361703,0.08183306055646482,0.4747612551159618,0.9946298159790373,0.7556109725685786,0.21,0.6040268456375839,6
961,0.0,1.0,0.5031446540880503,0.26582278481012656,0.21686746987951808,0.2127659574468085,0.06055646481178396,0.2755798090040928,0.9883529775129771,0.7805486284289277,0.285,0.825503355704698,7
962,0.0,1.0,0.45911949685534587,0.15189873417721517,0.20481927710843376,0.6553191489361703,0.08183306055646482,0.4747612551159618,0.9946298159790373,0.7556109725685786,0.21,0.6040268456375839,6
963,0.0,1.0,0.38364779874213834,0.12025316455696203,0.15060240963855423,0.1702127659574468,0.03764320785597381,0.30559345156889495,0.9886518745827895,0.8403990024937656,0.255,0.7785234899328859,6
964,0.0,1.0,0.37106918238993714,0.16455696202531644,0.12650602409638553,0.5319148936170213,0.05564648117839608,0.4147339699863574,0.9935338600563919,0.8179551122194514,0.215,0.6375838926174496,6
965,0.0,1.0,0.5220125786163522,0.14556962025316456,0.25903614457831325,0.13617021276595745,0.05728314238952537,0.2755798090040928,0.9891500363658102,0.7855361596009975,0.18,0.7718120805369127,5
966,0.0,1.0,0.40880503144654085,0.21518987341772153,0.16867469879518074,0.07659574468085106,0.06710310965630115,0.5129604365620737,0.9891500363658102,0.7805486284289277,0.185,0.6442953020134228,6
967,0.0,1.0,0.42767295597484273,0.13924050632911392,0.2108433734939759,0.7446808510638298,0.06382978723404255,0.417462482946794,0.9957257719016828,0.8079800498753118,0.21,0.6040268456375839,6
968,0.0,1.0,0.40880503144654085,0.05063291139240506,0.1987951807228916,0.08085106382978723,0.0458265139116203,0.25375170532060026,0.9873566539469358,0.8329177057356608,0.35,0.8053691275167785,7
969,0.0,1.0,0.34591194968553457,0.26582278481012656,0.05421686746987952,0.06808510638297872,0.031096563011456628,0.1855388813096862,0.9869581245205193,0.830423940149626,0.255,0.7651006711409396,7
970,0.0,1.0,0.32075471698113206,0.26582278481012656,0.006024096385542169,0.06382978723404255,0.02782324058919804,0.2783083219645293,0.9857625362412696,0.8428927680798005,0.18,0.825503355704698,7
971,0.0,1.0,0.3773584905660377,0.17088607594936708,0.11445783132530121,0.07234042553191489,0.03273322422258593,0.30013642564802184,0.9861610656676862,0.8279301745635911,0.235,0.8456375838926175,7
973,0.0,1.0,0.40880503144654085,0.05063291139240506,0.1987951807228916,0.08085106382978723,0.0458265139116203,0.25375170532060026,0.9873566539469358,0.8329177057356608,0.35,0.8053691275167785,7
974,0.0,1.0,0.4465408805031446,0.08227848101265822,0.22891566265060243,0.07659574468085106,0.07528641571194762,0.31105047748976805,0.9888511392959979,0.8279301745635911,0.45,0.785234899328859,6
975,0.0,1.0,0.47798742138364775,0.18987341772151897,0.15060240963855423,0.1829787234042553,0.088379705400982,0.30286493860845837,0.9919397423507259,0.7780548628428928,0.245,0.6174496644295301,5
976,0.0,1.0,0.4150943396226415,0.08227848101265822,0.18072289156626506,0.20851063829787236,0.09492635024549918,0.35743519781718963,0.9909434187846846,0.8753117206982544,0.225,0.6912751677852349,6
977,0.0,1.0,0.40880503144654085,0.08860759493670886,0.1987951807228916,0.3234042553191489,0.08183306055646482,0.5156889495225102,0.9929360659167672,0.8104738154613467,0.245,0.5771812080536912,5
978,0.0,1.0,0.48427672955974843,0.17721518987341772,0.1987951807228916,0.2851063829787234,0.06055646481178396,0.4229195088676671,0.9914415805677051,0.8453865336658355,0.31,0.7181208053691275,7
979,0.0,1.0,0.3773584905660377,0.12658227848101267,0.42771084337349397,0.06808510638297872,0.24549918166939444,0.14733969986357434,0.9890504040092061,0.7780548628428928,0.235,0.6577181208053692,5
980,0.0,1.0,0.3773584905660377,0.12025316455696203,0.42771084337349397,0.06382978723404255,0.24877250409165302,0.15006821282401092,0.9890504040092061,0.7780548628428928,0.23,0.6577181208053692,6
981,0.0,1.0,0.48427672955974843,0.17721518987341772,0.1987951807228916,0.2851063829787234,0.06055646481178396,0.4229195088676671,0.9914415805677051,0.8453865336658355,0.31,0.7181208053691275,7
982,0.0,1.0,0.32075471698113206,0.2468354430379747,0.12650602409638553,0.07234042553191489,0.044189852700491,0.19645293315143247,0.9857625362412696,0.8728179551122195,0.225,0.8389261744966443,6
983,0.0,1.0,0.3584905660377358,0.22784810126582278,0.20481927710843376,0.17872340425531916,0.0425531914893617,0.2100954979536153,0.9870577568771235,0.8503740648379053,0.225,0.7986577181208053,6
984,0.0,1.0,0.4339622641509434,0.12025316455696203,0.1987951807228916,0.06808510638297872,0.07037643207855973,0.40654843110504774,0.9888511392959979,0.8578553615960101,0.26,0.7248322147651007,5
985,0.0,1.0,0.3773584905660377,0.25949367088607594,0.12650602409638553,0.08085106382978723,0.08183306055646482,0.3328785811732606,0.9891500363658102,0.8528678304239402,0.26,0.7046979865771812,6
986,0.0,1.0,0.46540880503144655,0.17721518987341772,0.18072289156626506,0.225531914893617,0.088379705400982,0.4392905866302865,0.9904452570016639,0.7780548628428928,0.24,0.6912751677852349,6
987,0.0,1.0,0.46540880503144655,0.18987341772151897,0.18072289156626506,0.22127659574468087,0.0867430441898527,0.44474761255115963,0.9904452570016639,0.7780548628428928,0.225,0.6912751677852349,6
988,0.0,1.0,0.4339622641509434,0.12025316455696203,0.1987951807228916,0.06808510638297872,0.07037643207855973,0.40654843110504774,0.9888511392959979,0.8578553615960101,0.26,0.7248322147651007,5
989,0.0,1.0,0.48427672955974843,0.17721518987341772,0.23493975903614459,0.37872340425531914,0.058919803600654665,0.31923601637107774,0.9898474628620392,0.7630922693266834,0.19,0.8053691275167785,7
990,0.0,1.0,0.5408805031446541,0.10126582278481013,0.22891566265060243,0.14468085106382977,0.06546644844517185,0.39017735334242837,0.9895485657922267,0.7356608478802993,0.195,0.6845637583892616,6
991,0.0,1.0,0.5157232704402516,0.16455696202531644,0.26506024096385544,0.055319148936170216,0.07528641571194762,0.1882673942701228,0.9907441540714762,0.7830423940149627,0.31,0.6845637583892616,4
992,0.0,1.0,0.40880503144654085,0.1582278481012658,0.16265060240963858,0.6468085106382978,0.08019639934533553,0.592087312414734,0.9935338600563919,0.7955112219451372,0.195,0.6644295302013423,5
993,0.0,1.0,0.44025157232704404,0.15189873417721517,0.10843373493975904,0.055319148936170216,0.07528641571194762,0.16916780354706684,0.9903456246450597,0.8428927680798005,0.235,0.6778523489932885,4
994,0.0,1.0,0.5408805031446541,0.11392405063291139,0.21686746987951808,0.07659574468085106,0.06546644844517185,0.5102319236016372,0.9919397423507259,0.8104738154613467,0.275,0.6375838926174496,6
995,0.0,1.0,0.49056603773584906,0.17088607594936708,0.20481927710843376,0.06808510638297872,0.07528641571194762,0.4201909959072306,0.9890504040092061,0.7605985037406484,0.225,0.7046979865771812,6
996,0.0,1.0,0.3773584905660377,0.16455696202531644,0.20481927710843376,0.055319148936170216,0.07528641571194762,0.0791268758526603,0.9887515069393936,0.8204488778054864,0.315,0.697986577181208,5
997,0.0,1.0,0.38364779874213834,0.15189873417721517,0.16265060240963858,0.4170212765957447,0.10147299509001637,0.4147339699863574,0.9929360659167672,0.8254364089775562,0.235,0.6375838926174496,6
998,0.0,1.0,0.5031446540880503,0.15189873417721517,0.18072289156626506,0.7425531914893617,0.0916530278232406,0.5020463847203275,0.9960246689714952,0.7605985037406484,0.25,0.6174496644295301,6
999,0.0,1.0,0.47798742138364775,0.13291139240506328,0.3614457831325301,0.08936170212765958,0.07528641571194762,0.45020463847203274,0.9899470952186433,0.7605985037406484,0.27,0.6778523489932885,7
1000,0.0,1.0,0.5031446540880503,0.12025316455696203,0.21686746987951808,0.07659574468085106,0.08183306055646482,0.2291950886766712,0.9899470952186433,0.7855361596009975,0.225,0.6577181208053692,7
1001,0.0,1.0,0.4025157232704403,0.17721518987341772,0.2469879518072289,0.28936170212765955,0.07364975450081833,0.5893587994542974,0.9915412129243093,0.770573566084788,0.23,0.6308724832214765,5
1002,0.0,1.0,0.4025157232704403,0.17721518987341772,0.25903614457831325,0.3021276595744681,0.07364975450081833,0.6030013642564802,0.9915412129243093,0.770573566084788,0.225,0.6308724832214765,6
1003,0.0,1.0,0.4339622641509434,0.15189873417721517,0.23493975903614459,0.055319148936170216,0.10310965630114567,0.3710777626193724,0.9891500363658102,0.8254364089775562,0.24,0.697986577181208,7
1004,0.0,1.0,0.36477987421383645,0.22784810126582278,0.1566265060240964,0.1404255319148936,0.062193126022913256,0.417462482946794,0.98745628630354,0.8329177057356608,0.275,0.7583892617449665,6
1005,0.0,1.0,0.4150943396226415,0.11392405063291139,0.16867469879518074,0.1404255319148936,0.07201309328968904,0.24829467939972716,0.9893493010790184,0.8528678304239402,0.32,0.7248322147651007,6
1006,0.0,1.0,0.36477987421383645,0.22784810126582278,0.1566265060240964,0.1404255319148936,0.062193126022913256,0.417462482946794,0.98745628630354,0.8329177057356608,0.275,0.7583892617449665,6
1007,0.0,1.0,0.32075471698113206,0.3291139240506329,0.03614457831325301,0.11489361702127661,0.0851063829787234,0.2155525238744884,0.9895485657922267,0.8279301745635911,0.215,0.6241610738255033,5
1008,0.0,1.0,0.4150943396226415,0.13924050632911392,0.22289156626506024,0.05106382978723404,0.09656301145662848,0.5429740791268759,0.9893493010790184,0.8403990024937656,0.275,0.6912751677852349,7
1009,0.0,1.0,0.5220125786163522,0.09493670886075949,0.23493975903614459,0.055319148936170216,0.09001636661211129,0.39836289222373805,0.9893493010790184,0.7680798004987531,0.195,0.7046979865771812,6
1010,0.0,1.0,0.47798742138364775,0.10126582278481013,0.26506024096385544,0.05957446808510638,0.07037643207855973,0.29740791268758526,0.9895485657922267,0.7755610972568578,0.375,0.6912751677852349,6
1011,0.0,1.0,0.48427672955974843,0.10126582278481013,0.2469879518072289,0.07234042553191489,0.07855973813420622,0.47203274215552526,0.9895485657922267,0.8079800498753118,0.33,0.7516778523489932,7
1012,0.0,1.0,0.5220125786163522,0.10126582278481013,0.2891566265060241,0.07234042553191489,0.09328968903436989,0.2673942701227831,0.9906445217148722,0.7855361596009975,0.205,0.6912751677852349,6
1013,0.0,1.0,0.389937106918239,0.1582278481012658,0.28313253012048195,0.49361702127659574,0.07855973813420622,0.572987721691678,0.9931353306299754,0.7955112219451372,0.25,0.6375838926174496,5
1014,0.0,1.0,0.38364779874213834,0.10126582278481013,0.16265060240963858,0.5361702127659574,0.10474631751227496,0.44201909959072305,0.9957257719016828,0.9127182044887782,0.215,0.5973154362416108,5
1015,0.0,1.0,0.47798742138364775,0.2468354430379747,0.13253012048192772,0.11914893617021276,0.058919803600654665,0.3083219645293315,0.9889507716526019,0.7556109725685786,0.145,0.6845637583892616,5
1016,0.0,1.0,0.42767295597484273,0.23417721518987342,0.28313253012048195,0.47659574468085103,0.11620294599018002,0.3710777626193724,0.9931353306299754,0.743142144638404,0.44,0.6174496644295301,5
1017,0.0,1.0,0.47798742138364775,0.10126582278481013,0.26506024096385544,0.05957446808510638,0.07037643207855973,0.29740791268758526,0.9895485657922267,0.7755610972568578,0.375,0.6912751677852349,6
1018,0.0,1.0,0.4465408805031446,0.11392405063291139,0.25301204819277107,0.05957446808510638,0.07364975450081833,0.42837653478854026,0.9879544480865606,0.7356608478802993,0.155,0.7046979865771812,6
1019,0.0,1.0,0.5220125786163522,0.08860759493670886,0.1566265060240964,0.06382978723404255,0.08019639934533553,0.5156889495225102,0.9909434187846846,0.800498753117207,0.31,0.6375838926174496,6
1020,0.0,1.0,0.5408805031446541,0.12658227848101267,0.25301204819277107,0.06382978723404255,0.06710310965630115,0.34106412005457026,0.9888511392959979,0.7755610972568578,0.245,0.7651006711409396,7
1021,0.0,1.0,0.5408805031446541,0.12658227848101267,0.25301204819277107,0.06382978723404255,0.06710310965630115,0.34106412005457026,0.9888511392959979,0.7755610972568578,0.245,0.7651006711409396,7
